,title,price,link
824,DELL G15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 3050/120 Hz)...,"₹77,980",/dell-g15-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-3050-120-hz-g15-5510-gaming-laptop/p/itma7f72ad90e541?pid=COMG5N5RCWGEHKMF&lid=LSTCOMG5N5RCWGEHKMF6MBOUA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_35_825&otracker=search&fm=organic&iid=2b094f41-1151-46b9-bc99-c3b9ad609bc3.COMG5N5RCWGEHKMF.SEARCH&ppt=None&ppn=None&ssid=hcbqcrz0b40000001663399610538&qH=c06ea84a1e3dc3c6
825,ASUS Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K413EA-EB301WS Thin and Light Laptop,"₹42,990",/asus-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k413ea-eb301ws-thin-light-laptop/p/itm4584a71f8f173?pid=COMGCXD7CZ2W9ZQC&lid=LSTCOMGCXD7CZ2W9ZQCHTKS1V&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_35_826&otracker=search&fm=organic&iid=2b094f41-1151-46b9-bc99-c3b9ad609bc3.COMGCXD7CZ2W9ZQC.SEARCH&ppt=None&ppn=None&ssid=hcbqcrz0b40000001663399610538&qH=c06ea84a1e3dc3c6
826,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Hom...,"₹2,36,990",/asus-rog-strix-g15-2022-90whr-battery-ryzen-9-octa-core-6900hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-g513rw-hq148ws-gaming-laptop/p/itme21e6eeb83895?pid=COMGGYY3CPAZTY8A&lid=LSTCOMGGYY3CPAZTY8AS71WF0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_35_827&otracker=search&fm=organic&iid=2b094f41-1151-46b9-bc99-c3b9ad609bc3.COMGGYY3CPAZTY8A.SEARCH&ppt=None&ppn=None&ssid=hcbqcrz0b40000001663399610538&qH=c06ea84a1e3dc3c6
827,ASUS Vivobook S14 OLED (2022) Intel EVO Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-...,"₹74,499",/asus-vivobook-s14-oled-2022-intel-evo-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-s3402za-km502ws-thin-light-laptop/p/itmf9337acb97e70?pid=COMGCG2GXGJGEYUW&lid=LSTCOMGCG2GXGJGEYUWRRY93K&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_35_828&otracker=search&fm=organic&iid=en_Q0tvWhzRLn1OdNLR12zicHjrulQ5aspf%2F8WayMCtGpRDiWgWrr8r8luGV5cSQdcyKjfnWMqpzjf6J6rzn2%2FIaw%3D%3D&ppt=None&ppn=None&ssid=hcbqcrz0b40000001663399610538&qH=c06ea84a1e3dc3c6
828,DELL G15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz)...,"₹78,990",/dell-g15-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-120-hz-g15-5510-inspiron-5510-gaming-laptop/p/itm5af8982c5836f?pid=COMG3P7NHRTGZZZV&lid=LSTCOMG3P7NHRTGZZZVU56OAX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_35_829&otracker=search&fm=organic&iid=2b094f41-1151-46b9-bc99-c3b9ad609bc3.COMG3P7NHRTGZZZV.SEARCH&ppt=None&ppn=None&ssid=hcbqcrz0b40000001663399610538&qH=c06ea84a1e3dc3c6
829,MSI Modern 14 Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Modern 14 B11SBU-496I...,"₹80,590",/msi-modern-14-core-i7-11th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-b11sbu-496in-notebook/p/itm35eb68dd13afd?pid=COMG4J5GTABB7YYH&lid=LSTCOMG4J5GTABB7YYH7HM8LR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_35_830&otracker=search&fm=organic&iid=2b094f41-1151-46b9-bc99-c3b9ad609bc3.COMG4J5GTABB7YYH.SEARCH&ppt=None&ppn=None&ssid=hcbqcrz0b40000001663399610538&qH=c06ea84a1e3dc3c6
830,acer Predator Helios 300 Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVI...,"₹1,29,999",/acer-predator-helios-300-core-i5-7th-gen-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1050ti-g3-572-gaming-laptop/p/itmf3s3fgfy36h67?pid=COMEWGGDGQDDSGPD&lid=LSTCOMEWGGDGQDDSGPDUNPWSL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_35_831&otracker=search&fm=organic&iid=2b094f41-1151-46b9-bc99-c3b9ad609bc3.COMEWGGDGQDDSGPD.SEARCH&ppt=None&ppn=None&ssid=hcbqcrz0b40000001663399610538&qH=c06ea84a1e3dc3c6
831,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,"₹48,590",/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP92OZVPB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_35_832&otracker=search&fm=organic&iid=en_Q0tvWhzRLn1OdNLR12zicHjrulQ5aspf%2F8WayMCtGpTILr6L1i9DfLM1xgQ90aWtRD4IpxWVAUgu0dy9qDuxcA%3D%3D&ppt=None&ppn=None&ssid=hcbqcrz0b40000001663399610538&qH=c06ea84a1e3dc3c6
832,ASUS ZenBook Pro 15 Core i9 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2032T La...,"₹2,04,990",/asus-zenbook-pro-15-core-i9-8th-gen-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-ux580ge-e2032t-laptop/p/itmf79zfuwfsudzh?pid=COMF79ZYZJYMUFD4&lid=LSTCOMF79ZYZJYMUFD4GLN6D1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_35_833&otracker=search&fm=organic&iid=2b094f41-1151-46b9-bc99-c3b9ad609bc3.COMF79ZYZJYMUFD4.SEARCH&ppt=None&ppn=None&ssid=hcbqcrz0b40000001663399610538&qH=c06ea84a1e3dc3c6
833,HP Spectre Folio Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home) 13-ak1004TU 2 in 1 Laptop,"₹2,39,759",/hp-spectre-folio-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-home-13-ak1004tu-2-1-laptop/p/itm2d34c3ce7c08b?pid=COMFVNK6TZQ9GRB6&lid=LSTCOMFVNK6TZQ9GRB6YPJWRI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_35_834&otracker=search&fm=organic&iid=2b094f41-1151-46b9-bc99-c3b9ad609bc3.COMFVNK6TZQ9GRB6.SEARCH&ppt=None&ppn=None&ssid=hcbqcrz0b40000001663399610538&qH=c06ea84a1e3dc3c6
834,Lenovo IDEAPAD 3 SLIM Ryzen 5 Hexa Core AMD Ryzen™ 5 5500U - (8 GB/512 GB SSD/Windows 10) 82KT00B4IN L...,"₹57,989",/lenovo-ideapad-3-slim-ryzen-5-hexa-core-amd-ryzen-5500u-8-gb-512-gb-ssd-windows-10-82kt00b4in-laptop/p/itm6991847c13c59?pid=COMG48827DHQH5YZ&lid=LSTCOMG48827DHQH5YZ0QNXZN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_35_835&otracker=search&fm=organic&iid=2b094f41-1151-46b9-bc99-c3b9ad609bc3.COMG48827DHQH5YZ.SEARCH&ppt=None&ppn=None&ssid=hcbqcrz0b40000001663399610538&qH=c06ea84a1e3dc3c6
835,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹68,999",/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-82k10168in-82k101g1in-82k101eein-82k10199in-laptop/p/itmd3af30bc7112f?pid=COMGBNFUHREA8EJN&lid=LSTCOMGBNFUHREA8EJNQUCC10&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_35_836&otracker=search&fm=organic&iid=en_Q0tvWhzRLn1OdNLR12zicHjrulQ5aspf%2F8WayMCtGpQPHZNN3MaWTuC6OhoA7ISucRe85G8DPL7dNHZivc46vQ%3D%3D&ppt=None&ppn=None&ssid=hcbqcrz0b40000001663399610538&qH=c06ea84a1e3dc3c6
836,MSI GS66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 3070/165 ...,"₹2,07,290",/msi-gs66-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-8-gb-graphics-nvidia-geforce-rtx-3070-165-hz-stealth-11ug-418in-gaming-laptop/p/itmb129fce17b123?pid=COMG4S3GFJRHZNUZ&lid=LSTCOMG4S3GFJRHZNUZTNZKLR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_35_837&otracker=search&fm=organic&iid=2b094f41-1151-46b9-bc99-c3b9ad609bc3.COMG4S3GFJRHZNUZ.SEARCH&ppt=None&ppn=None&ssid=hcbqcrz0b40000001663399610538&qH=c06ea84a1e3dc3c6
837,acer Aspire 5 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) A515-45 Thin and Light Lapto...,"₹54,990",/acer-aspire-5-ryzen-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-a515-45-thin-light-laptop/p/itm16666d7c2b0e7?pid=COMG8ZYE6WST2GCU&lid=LSTCOMG8ZYE6WST2GCUEBJACV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_35_838&otracker=search&fm=organic&iid=2b094f41-1151-46b9-bc99-c3b9ad609bc3.COMG8ZYE6WST2GCU.SEARCH&ppt=None&ppn=None&ssid=hcbqcrz0b40000001663399610538&qH=c06ea84a1e3dc3c6
838,acer Predator Triton 500 SE Core i7 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,"₹2,29,990",/acer-predator-triton-500-se-core-i7-12th-gen-32-gb-2-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-pt516-52s-gaming-laptop/p/itm46104696d66de?pid=COMGENKVBMKBYDZ7&lid=LSTCOMGENKVBMKBYDZ7EFNJEW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_35_839&otracker=search&fm=organic&iid=2b094f41-1151-46b9-bc99-c3b9ad609bc3.COMGENKVBMKBYDZ7.SEARCH&ppt=None&ppn=None&ssid=hcbqcrz0b40000001663399610538&qH=c06ea84a1e3dc3c6
839,ASUS TUF Gaming F15 (2022) Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"₹1,09,990",/asus-tuf-gaming-f15-2022-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-144-hz-fx577ze-hn056w-laptop/p/itm5664b5d10c664?pid=COMGCZUJQFMS3AN9&lid=LSTCOMGCZUJQFMS3AN9B4V63X&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_35_840&otracker=search&fm=organic&iid=2b094f41-1151-46b9-bc99-c3b9ad609bc3.COMGCZUJQFMS3AN9.SEARCH&ppt=None&ppn=None&ssid=hcbqcrz0b40000001663399610538&qH=c06ea84a1e3dc3c6
840,acer Spin 7 Core i7 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) SP714-51 Laptop,"₹1,19,990",/acer-spin-7-core-i7-7th-gen-8-gb-256-gb-ssd-windows-10-home-sp714-51-laptop/p/itmf3s3f8xrx7bzj?pid=COMEQBGDGHYZAX4G&lid=LSTCOMEQBGDGHYZAX4GULX3AH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_841&otracker=search&fm=organic&iid=fd5cd0d9-a8a2-4253-a518-eb125f621947.COMEQBGDGHYZAX4G.SEARCH&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
841,ASUS ROG Flow X13 Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,"₹1,12,190",/asus-rog-flow-x13-ryzen-9-octa-core-5900hs-16-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-gv301qh-k5462ts-2-1-gaming-laptop/p/itme619edaa04675?pid=COMG2DBSFXWXXD7W&lid=LSTCOMG2DBSFXWXXD7WSGDSGC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_842&otracker=search&fm=organic&iid=fd5cd0d9-a8a2-4253-a518-eb125f621947.COMG2DBSFXWXXD7W.SEARCH&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
842,Avita Liber Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NS14A2IN225P Thin and Light Laptop,"₹73,063",/avita-liber-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-ns14a2in225p-thin-light-laptop/p/itmfg9zvzwaehqax?pid=COMFG9ZVEZGGHYWP&lid=LSTCOMFG9ZVEZGGHYWPGK5CD0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_843&otracker=search&fm=organic&iid=fd5cd0d9-a8a2-4253-a518-eb125f621947.COMFG9ZVEZGGHYWP.SEARCH&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
843,MSI Modern 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-639IN Notebook,"₹41,990",/msi-modern-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-b10mw-639in-notebook/p/itm9771296f748c4?pid=COMG483F5X8GDQSP&lid=LSTCOMG483F5X8GDQSPM5QHSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_844&otracker=search&fm=organic&iid=en_0QkOYHHPsvWKC%2FzrMsyjM5NBAyD4PvcTbZHu8FKUw2ZPym97JDFF34ih3wQgFoZ8zksPsYlVK5VaFZJCORrygg%3D%3D&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
844,DELL XPS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) XPS 9300 Thin and Light Laptop,"₹1,34,590",/dell-xps-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-9300-thin-light-laptop/p/itm7de8623c77dff?pid=COMFTC4YBSK8WZQC&lid=LSTCOMFTC4YBSK8WZQCYL4O3P&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_845&otracker=search&fm=organic&iid=fd5cd0d9-a8a2-4253-a518-eb125f621947.COMFTC4YBSK8WZQC.SEARCH&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
845,ASUS ASUS TUF Dash Series Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,"₹88,990",/asus-tuf-dash-series-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-rtx-3060-144-hz-fx516pm-hn157ts-gaming-laptop/p/itmd2f63bbbc6156?pid=COMG36UUDZ4WQRXK&lid=LSTCOMG36UUDZ4WQRXKXYLGWM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_846&otracker=search&fm=organic&iid=fd5cd0d9-a8a2-4253-a518-eb125f621947.COMG36UUDZ4WQRXK.SEARCH&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
846,ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) ...,"₹87,990",/asus-zenbook-flip-13-oled-touch-panel-intel-evo-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-ux363ea-hp562ws-2-1-laptop/p/itmaa0213e161779?pid=COMGBYQ2G7MGZJY2&lid=LSTCOMGBYQ2G7MGZJY2WSGWDK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_847&otracker=search&fm=organic&iid=fd5cd0d9-a8a2-4253-a518-eb125f621947.COMGBYQ2G7MGZJY2.SEARCH&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
847,MSI Core i7 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-659IN Thin and Light Laptop,"₹57,990",/msi-core-i7-10th-gen-8-gb-512-gb-ssd-windows-10-home-modern-14-b10mw-659in-thin-light-laptop/p/itmbcbb85feb146e?pid=COMG7GXGMF5QGXGU&lid=LSTCOMG7GXGMF5QGXGUJ3M2IR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_848&otracker=search&fm=organic&iid=en_0QkOYHHPsvWKC%2FzrMsyjM5NBAyD4PvcTbZHu8FKUw2YeoK05gydMMaOnc5psEjSAWa6i0ZEHS4ASNGQWH0MyaQ%3D%3D&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
848,ASUS Celeron Dual Core - (4 GB/32 GB EMMC Storage/Chrome OS) C214MA-BU0704 Thin and Light Laptop,"₹31,990",/asus-celeron-dual-core-4-gb-32-gb-emmc-storage-chrome-os-c214ma-bu0704-thin-light-laptop/p/itmc0ba19a0da373?pid=COMGHFTHHXH9AKMS&lid=LSTCOMGHFTHHXH9AKMSUIBIH6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_849&otracker=search&fm=organic&iid=fd5cd0d9-a8a2-4253-a518-eb125f621947.COMGHFTHHXH9AKMS.SEARCH&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
849,MSI Core i7 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) Modern 14 B11SBU-688IN Thin and...,"₹76,990",/msi-core-i7-11th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-modern-14-b11sbu-688in-thin-light-laptop/p/itmc2c6b2939c211?pid=COMG8FFYYNUFGPUU&lid=LSTCOMG8FFYYNUFGPUUFYP6GQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_850&otracker=search&fm=organic&iid=fd5cd0d9-a8a2-4253-a518-eb125f621947.COMG8FFYYNUFGPUU.SEARCH&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
850,HP Victus Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,"₹84,198",/hp-victus-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-16-e0350ax-gaming-laptop/p/itm74bd1219297b0?pid=COMGDJPHYQYGEFHN&lid=LSTCOMGDJPHYQYGEFHNPE2K55&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_851&otracker=search&fm=organic&iid=fd5cd0d9-a8a2-4253-a518-eb125f621947.COMGDJPHYQYGEFHN.SEARCH&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
851,ASUS VivoBook 14 (2021) Ryzen 7 Quad Core 3700U - (16 GB/512 GB SSD/Windows 11 Home) M415DA-EB512WS Th...,"₹46,990",/asus-vivobook-14-2021-ryzen-7-quad-core-3700u-16-gb-512-gb-ssd-windows-11-home-m415da-eb512ws-thin-light-laptop/p/itm111b016e68725?pid=COMGCG2GDC5RZZNX&lid=LSTCOMGCG2GDC5RZZNXYTRZ0J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_852&otracker=search&fm=organic&iid=en_0QkOYHHPsvWKC%2FzrMsyjM5NBAyD4PvcTbZHu8FKUw2Y67ueRg%2BQXKkGn7aUdKIEANQT60X8jnqXBk3itu2XbaQ%3D%3D&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
852,DELL Inspiron Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,"₹47,490",/dell-inspiron-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itmd532a28762bc4?pid=COMG9NYDHKR6PZ8W&lid=LSTCOMG9NYDHKR6PZ8W7CCKJQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_853&otracker=search&fm=organic&iid=fd5cd0d9-a8a2-4253-a518-eb125f621947.COMG9NYDHKR6PZ8W.SEARCH&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
853,ASUS Zenbook S 13 Ryzen 7 Octa Core 6800U - (16 GB/1 TB SSD/Windows 11 Home) UM5302TA-LX701WS Thin and...,"₹1,19,990",/asus-zenbook-s-13-ryzen-7-octa-core-6800u-16-gb-1-tb-ssd-windows-11-home-um5302ta-lx701ws-thin-light-laptop/p/itm5c2393196ca52?pid=COMGF332HTGACC3P&lid=LSTCOMGF332HTGACC3POK9FGP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_854&otracker=search&fm=organic&iid=fd5cd0d9-a8a2-4253-a518-eb125f621947.COMGF332HTGACC3P.SEARCH&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
854,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,"₹74,990",/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-5410-2-1-laptop/p/itmabf4d49fac452?pid=COMG2GXQVH2BFA4A&lid=LSTCOMG2GXQVH2BFA4ABUNSJ5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_855&otracker=search&fm=organic&iid=fd5cd0d9-a8a2-4253-a518-eb125f621947.COMG2GXQVH2BFA4A.SEARCH&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
855,MSI Bravo 15 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 55...,"₹49,990",/msi-bravo-15-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-5500m-144-hz-b5dd-410in-gaming-laptop/p/itm12cedc4da03bc?pid=COMGGHMQVWN6JJGC&lid=LSTCOMGGHMQVWN6JJGCTAUNJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_856&otracker=search&fm=organic&iid=en_0QkOYHHPsvWKC%2FzrMsyjM5NBAyD4PvcTbZHu8FKUw2aj1yntIJdPRihuc0%2FoTtXOSFmylrQn1ZFizZPVFSfdgw%3D%3D&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
856,ASUS ExpertBook P2 Core i5 10th Gen - (8 GB/512 GB SSD/DOS/2 GB Graphics) ExpertBook P2 P2451FB Thin a...,"₹69,990",/asus-expertbook-p2-core-i5-10th-gen-8-gb-512-gb-ssd-dos-2-graphics-p2451fb-thin-light-laptop/p/itm4185347d6b6b1?pid=COMFVKZGAGXMU3KM&lid=LSTCOMFVKZGAGXMU3KMQOS9EG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_857&otracker=search&fm=organic&iid=fd5cd0d9-a8a2-4253-a518-eb125f621947.COMFVKZGAGXMU3KM.SEARCH&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
857,ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3502ZA-L502WS Laptop,"₹74,990",/asus-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-s3502za-l502ws-laptop/p/itmb5b5c00ecd235?pid=COMGFCG9G4JYZXEG&lid=LSTCOMGFCG9G4JYZXEGJ6JOVC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_858&otracker=search&fm=organic&iid=fd5cd0d9-a8a2-4253-a518-eb125f621947.COMGFCG9G4JYZXEG.SEARCH&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
858,Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDI...,"₹73,990",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-rtx-3050-15ach6-laptop/p/itmbea0502ae5f70?pid=COMG6EZ2ZFNN6GCW&lid=LSTCOMG6EZ2ZFNN6GCWBNYR5E&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_859&otracker=search&fm=organic&iid=fd5cd0d9-a8a2-4253-a518-eb125f621947.COMG6EZ2ZFNN6GCW.SEARCH&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
859,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹59,990",/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ach6-15ach6d1-gaming3-15ach6d1-laptop/p/itmeb72bf79e6eb4?pid=COMG8ZHDWJXZRHBW&lid=LSTCOMG8ZHDWJXZRHBWRJPFSD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_860&otracker=search&fm=organic&iid=en_0QkOYHHPsvWKC%2FzrMsyjM5NBAyD4PvcTbZHu8FKUw2bfy5S8Mcx32XcR%2BD22ilokTkMYE553525eIjqAPPPn1A%3D%3D&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
860,DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5518 Thin and Li...,"₹74,985",/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-2-graphics-5518-thin-light-laptop/p/itm4fd6b8a09861e?pid=COMG43Z5SKXQZGGY&lid=LSTCOMG43Z5SKXQZGGYQQZA0E&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_36_861&otracker=search&fm=organic&iid=fd5cd0d9-a8a2-4253-a518-eb125f621947.COMG43Z5SKXQZGGY.SEARCH&ppt=None&ppn=None&ssid=u0vm3o0vao0000001663399611801&qH=c06ea84a1e3dc3c6
